Country,Region/State,"Zip/Postal Code","Weight (and above)","Shipping Price"
GEO,*,*,23000.0000,20912.0000
GEO,*,*,24000.0000,21792.0000
GEO,*,*,25000.0000,22671.0000
GEO,*,*,26000.0000,23523.0000
GEO,*,*,27000.0000,24375.0000
GEO,*,*,28000.0000,25227.0000
GEO,*,*,29000.0000,26079.0000
GEO,*,*,30000.0000,26930.0000
GEO,*,*,31000.0000,27782.0000
GEO,*,*,32000.0000,28634.0000
GEO,*,*,33000.0000,29486.0000
GEO,*,*,34000.0000,30338.0000
GEO,*,*,35000.0000,31190.0000
GEO,*,*,36000.0000,32042.0000
GEO,*,*,37000.0000,32894.0000
GEO,*,*,38000.0000,33745.0000
GEO,*,*,39000.0000,34597.0000
GEO,*,*,40000.0000,35449.0000
GEO,*,*,41000.0000,36301.0000
GEO,*,*,42000.0000,37153.0000
GEO,*,*,43000.0000,38005.0000
GEO,*,*,44000.0000,38857.0000
GEO,*,*,45000.0000,39709.0000
GEO,*,*,46000.0000,40560.0000
GEO,*,*,47000.0000,41412.0000
GEO,*,*,48000.0000,42264.0000
GEO,*,*,49000.0000,43116.0000
GEO,*,*,50000.0000,43968.0000
GHA,*,*,500.0000,1992.0000
GHA,*,*,1000.0000,1992.0000
GHA,*,*,1500.0000,2267.0000
GHA,*,*,2000.0000,2611.0000
GHA,*,*,2500.0000,2954.0000
GHA,*,*,3000.0000,3366.0000
GHA,*,*,3500.0000,3710.0000
GHA,*,*,4000.0000,4122.0000
GHA,*,*,4500.0000,4534.0000
GHA,*,*,5000.0000,4946.0000
GHA,*,*,5500.0000,5359.0000
GHA,*,*,6000.0000,5771.0000
GHA,*,*,6500.0000,6183.0000
GHA,*,*,7000.0000,6595.0000
GHA,*,*,7500.0000,7007.0000
GHA,*,*,8000.0000,7420.0000
GHA,*,*,8500.0000,7832.0000
GHA,*,*,9000.0000,8244.0000
GHA,*,*,9500.0000,8656.0000
GHA,*,*,10000.0000,9068.0000
GHA,*,*,11000.0000,10030.0000
GHA,*,*,12000.0000,10992.0000
GHA,*,*,13000.0000,11954.0000
GHA,*,*,14000.0000,12916.0000
GHA,*,*,15000.0000,13877.0000
GHA,*,*,16000.0000,14757.0000
GHA,*,*,17000.0000,15636.0000
GHA,*,*,18000.0000,16515.0000
GHA,*,*,19000.0000,17395.0000
GHA,*,*,20000.0000,18274.0000
GHA,*,*,21000.0000,19154.0000
GHA,*,*,22000.0000,20033.0000
GHA,*,*,23000.0000,20912.0000
GHA,*,*,24000.0000,21792.0000
GHA,*,*,25000.0000,22671.0000
GHA,*,*,26000.0000,23523.0000
GHA,*,*,27000.0000,24375.0000
GHA,*,*,28000.0000,25227.0000
GHA,*,*,29000.0000,26079.0000
GHA,*,*,30000.0000,26930.0000
GHA,*,*,31000.0000,27782.0000
GHA,*,*,32000.0000,28634.0000
GHA,*,*,33000.0000,29486.0000
GHA,*,*,34000.0000,30338.0000
GHA,*,*,35000.0000,31190.0000
GHA,*,*,36000.0000,32042.0000
GHA,*,*,37000.0000,32894.0000
GHA,*,*,38000.0000,33745.0000
GHA,*,*,39000.0000,34597.0000
GHA,*,*,40000.0000,35449.0000
GHA,*,*,41000.0000,36301.0000
GHA,*,*,42000.0000,37153.0000
GHA,*,*,43000.0000,38005.0000
GHA,*,*,44000.0000,38857.0000
GHA,*,*,45000.0000,39709.0000
GHA,*,*,46000.0000,40560.0000
GHA,*,*,47000.0000,41412.0000
GHA,*,*,48000.0000,42264.0000
GHA,*,*,49000.0000,43116.0000
GHA,*,*,50000.0000,43968.0000
GMB,*,*,500.0000,1992.0000
GMB,*,*,1000.0000,1992.0000
GMB,*,*,1500.0000,2267.0000
GMB,*,*,2000.0000,2611.0000
GMB,*,*,2500.0000,2954.0000
GMB,*,*,3000.0000,3366.0000
GMB,*,*,3500.0000,3710.0000
GMB,*,*,4000.0000,4122.0000
GMB,*,*,4500.0000,4534.0000
GMB,*,*,5000.0000,4946.0000
GMB,*,*,5500.0000,5359.0000
GMB,*,*,6000.0000,5771.0000
GMB,*,*,6500.0000,6183.0000
GMB,*,*,7000.0000,6595.0000
GMB,*,*,7500.0000,7007.0000
GMB,*,*,8000.0000,7420.0000
GMB,*,*,8500.0000,7832.0000
GMB,*,*,9000.0000,8244.0000
GMB,*,*,9500.0000,8656.0000
GMB,*,*,10000.0000,9068.0000
GMB,*,*,11000.0000,10030.0000
GMB,*,*,12000.0000,10992.0000
GMB,*,*,13000.0000,11954.0000
GMB,*,*,14000.0000,12916.0000
GMB,*,*,15000.0000,13877.0000
GMB,*,*,16000.0000,14757.0000
GMB,*,*,17000.0000,15636.0000
GMB,*,*,18000.0000,16515.0000
GMB,*,*,19000.0000,17395.0000
GMB,*,*,20000.0000,18274.0000
GMB,*,*,21000.0000,19154.0000
GMB,*,*,22000.0000,20033.0000
GMB,*,*,23000.0000,20912.0000
GMB,*,*,24000.0000,21792.0000
GMB,*,*,25000.0000,22671.0000
GMB,*,*,26000.0000,23523.0000
GMB,*,*,27000.0000,24375.0000
GMB,*,*,28000.0000,25227.0000
GMB,*,*,29000.0000,26079.0000
GMB,*,*,30000.0000,26930.0000
GMB,*,*,31000.0000,27782.0000
GMB,*,*,32000.0000,28634.0000
GMB,*,*,33000.0000,29486.0000
GMB,*,*,34000.0000,30338.0000
GMB,*,*,35000.0000,31190.0000
GMB,*,*,36000.0000,32042.0000
GMB,*,*,37000.0000,32894.0000
GMB,*,*,38000.0000,33745.0000
GMB,*,*,39000.0000,34597.0000
GMB,*,*,40000.0000,35449.0000
GMB,*,*,41000.0000,36301.0000
GMB,*,*,42000.0000,37153.0000
GMB,*,*,43000.0000,38005.0000
GMB,*,*,44000.0000,38857.0000
GMB,*,*,45000.0000,39709.0000
GMB,*,*,46000.0000,40560.0000
GMB,*,*,47000.0000,41412.0000
GMB,*,*,48000.0000,42264.0000
GMB,*,*,49000.0000,43116.0000
GMB,*,*,50000.0000,43968.0000
GRC,*,*,500.0000,1168.0000
GRC,*,*,1000.0000,1168.0000
GRC,*,*,1500.0000,1443.0000
GRC,*,*,2000.0000,1649.0000
GRC,*,*,2500.0000,1924.0000
GRC,*,*,3000.0000,2130.0000
GRC,*,*,3500.0000,2405.0000
GRC,*,*,4000.0000,2611.0000
GRC,*,*,4500.0000,2885.0000
GRC,*,*,5000.0000,3092.0000
GRC,*,*,5500.0000,3366.0000
GRC,*,*,6000.0000,3641.0000
GRC,*,*,6500.0000,3916.0000
GRC,*,*,7000.0000,4191.0000
GRC,*,*,7500.0000,4397.0000
GRC,*,*,8000.0000,4672.0000
GRC,*,*,8500.0000,4946.0000
GRC,*,*,9000.0000,5221.0000
GRC,*,*,9500.0000,5496.0000
GRC,*,*,10000.0000,5771.0000
GRC,*,*,11000.0000,6389.0000
GRC,*,*,12000.0000,7007.0000
GRC,*,*,13000.0000,7626.0000
GRC,*,*,14000.0000,8244.0000
GRC,*,*,15000.0000,8862.0000
GRC,*,*,16000.0000,9419.0000
GRC,*,*,17000.0000,9975.0000
GRC,*,*,18000.0000,10532.0000
GRC,*,*,19000.0000,11088.0000
GRC,*,*,20000.0000,11645.0000
GRC,*,*,21000.0000,12201.0000
GRC,*,*,22000.0000,12758.0000
GRC,*,*,23000.0000,13314.0000
GRC,*,*,24000.0000,13871.0000
GRC,*,*,25000.0000,14427.0000
GRC,*,*,26000.0000,14970.0000
GRC,*,*,27000.0000,15512.0000
GRC,*,*,28000.0000,16055.0000
GRC,*,*,29000.0000,16598.0000
GRC,*,*,30000.0000,17141.0000
GRC,*,*,31000.0000,17683.0000
GRC,*,*,32000.0000,18226.0000
GRC,*,*,33000.0000,18769.0000
GRC,*,*,34000.0000,19312.0000
GRC,*,*,35000.0000,19854.0000
GRC,*,*,36000.0000,20397.0000
GRC,*,*,37000.0000,20940.0000
GRC,*,*,38000.0000,21482.0000
GRC,*,*,39000.0000,22025.0000
GRC,*,*,40000.0000,22568.0000
GRC,*,*,41000.0000,23111.0000
GRC,*,*,42000.0000,23653.0000
GRC,*,*,43000.0000,24196.0000
GRC,*,*,44000.0000,24739.0000
GRC,*,*,45000.0000,25282.0000
GRC,*,*,46000.0000,25824.0000
GRC,*,*,47000.0000,26367.0000
GRC,*,*,48000.0000,26910.0000
GRC,*,*,49000.0000,27453.0000
GRC,*,*,50000.0000,27995.0000
HKG,*,*,500.0000,889.0000
HKG,*,*,1000.0000,889.0000
HKG,*,*,1500.0000,1026.0000
HKG,*,*,2000.0000,1231.0000
HKG,*,*,2500.0000,1368.0000
HKG,*,*,3000.0000,1505.0000
HKG,*,*,3500.0000,1710.0000
HKG,*,*,4000.0000,2189.0000
HKG,*,*,4500.0000,2668.0000
HKG,*,*,5000.0000,3092.0000
HKG,*,*,5500.0000,3283.0000
HKG,*,*,6000.0000,3352.0000
HKG,*,*,6500.0000,3488.0000
HKG,*,*,7000.0000,3557.0000
HKG,*,*,7500.0000,3625.0000
HKG,*,*,8000.0000,3762.0000
HKG,*,*,8500.0000,3830.0000
HKG,*,*,9000.0000,3899.0000
HKG,*,*,9500.0000,3967.0000
HKG,*,*,10000.0000,4104.0000
HKG,*,*,11000.0000,4514.0000
HKG,*,*,12000.0000,4925.0000
HKG,*,*,13000.0000,5335.0000
HKG,*,*,14000.0000,5746.0000
HKG,*,*,15000.0000,6156.0000
HKG,*,*,16000.0000,6553.0000
HKG,*,*,17000.0000,6949.0000
HKG,*,*,18000.0000,7346.0000
HKG,*,*,19000.0000,7743.0000
HKG,*,*,20000.0000,8140.0000
HKG,*,*,21000.0000,8536.0000
HKG,*,*,22000.0000,8933.0000
HKG,*,*,23000.0000,9330.0000
HKG,*,*,24000.0000,9726.0000
HKG,*,*,25000.0000,10123.0000
HKG,*,*,26000.0000,10506.0000
HKG,*,*,27000.0000,10889.0000
HKG,*,*,28000.0000,11272.0000
HKG,*,*,29000.0000,11655.0000
HKG,*,*,30000.0000,12038.0000
HKG,*,*,31000.0000,12421.0000
HKG,*,*,32000.0000,12804.0000
HKG,*,*,33000.0000,13188.0000
HKG,*,*,34000.0000,13571.0000
HKG,*,*,35000.0000,13954.0000
HKG,*,*,36000.0000,14337.0000
HKG,*,*,37000.0000,14720.0000
HKG,*,*,38000.0000,15103.0000
HKG,*,*,39000.0000,15486.0000
HKG,*,*,40000.0000,15869.0000
HKG,*,*,41000.0000,16252.0000
HKG,*,*,42000.0000,16635.0000
HKG,*,*,43000.0000,17018.0000
HKG,*,*,44000.0000,17401.0000
HKG,*,*,45000.0000,17784.0000
HKG,*,*,46000.0000,18167.0000
HKG,*,*,47000.0000,18550.0000
HKG,*,*,48000.0000,18933.0000
HKG,*,*,49000.0000,19316.0000
HKG,*,*,50000.0000,19699.0000
HRV,*,*,500.0000,1992.0000
HRV,*,*,1000.0000,1992.0000
HRV,*,*,1500.0000,2267.0000
HRV,*,*,2000.0000,2611.0000
HRV,*,*,2500.0000,2954.0000
HRV,*,*,3000.0000,3366.0000
HRV,*,*,3500.0000,3710.0000
HRV,*,*,4000.0000,4122.0000
HRV,*,*,4500.0000,4534.0000
HRV,*,*,5000.0000,4946.0000
HRV,*,*,5500.0000,5359.0000
HRV,*,*,6000.0000,5771.0000
HRV,*,*,6500.0000,6183.0000
HRV,*,*,7000.0000,6595.0000
HRV,*,*,7500.0000,7007.0000
HRV,*,*,8000.0000,7420.0000
HRV,*,*,8500.0000,7832.0000
HRV,*,*,9000.0000,8244.0000
HRV,*,*,9500.0000,8656.0000
HRV,*,*,10000.0000,9068.0000
HRV,*,*,11000.0000,10030.0000
HRV,*,*,12000.0000,10992.0000
HRV,*,*,13000.0000,11954.0000
HRV,*,*,14000.0000,12916.0000
HRV,*,*,15000.0000,13877.0000
HRV,*,*,16000.0000,14757.0000
HRV,*,*,17000.0000,15636.0000
HRV,*,*,18000.0000,16515.0000
HRV,*,*,19000.0000,17395.0000
HRV,*,*,20000.0000,18274.0000
HRV,*,*,21000.0000,19154.0000
HRV,*,*,22000.0000,20033.0000
HRV,*,*,23000.0000,20912.0000
HRV,*,*,24000.0000,21792.0000
HRV,*,*,25000.0000,22671.0000
HRV,*,*,26000.0000,23523.0000
HRV,*,*,27000.0000,24375.0000
HRV,*,*,28000.0000,25227.0000
HRV,*,*,29000.0000,26079.0000
HRV,*,*,30000.0000,26930.0000
HRV,*,*,31000.0000,27782.0000
HRV,*,*,32000.0000,28634.0000
HRV,*,*,33000.0000,29486.0000
HRV,*,*,34000.0000,30338.0000
HRV,*,*,35000.0000,31190.0000
HRV,*,*,36000.0000,32042.0000
HRV,*,*,37000.0000,32894.0000
HRV,*,*,38000.0000,33745.0000
HRV,*,*,39000.0000,34597.0000
HRV,*,*,40000.0000,35449.0000
HRV,*,*,41000.0000,36301.0000
HRV,*,*,42000.0000,37153.0000
HRV,*,*,43000.0000,38005.0000
HRV,*,*,44000.0000,38857.0000
HRV,*,*,45000.0000,39709.0000
HRV,*,*,46000.0000,40560.0000
HRV,*,*,47000.0000,41412.0000
HRV,*,*,48000.0000,42264.0000
HRV,*,*,49000.0000,43116.0000
HRV,*,*,50000.0000,43968.0000
HUN,*,*,500.0000,1992.0000
HUN,*,*,1000.0000,1992.0000
HUN,*,*,1500.0000,2267.0000
HUN,*,*,2000.0000,2611.0000
HUN,*,*,2500.0000,2954.0000
HUN,*,*,3000.0000,3366.0000
HUN,*,*,3500.0000,3710.0000
HUN,*,*,4000.0000,4122.0000
HUN,*,*,4500.0000,4534.0000
HUN,*,*,5000.0000,4946.0000
HUN,*,*,5500.0000,5359.0000
HUN,*,*,6000.0000,5771.0000
HUN,*,*,6500.0000,6183.0000
HUN,*,*,7000.0000,6595.0000
HUN,*,*,7500.0000,7007.0000
HUN,*,*,8000.0000,7420.0000
HUN,*,*,8500.0000,7832.0000
HUN,*,*,9000.0000,8244.0000
HUN,*,*,9500.0000,8656.0000
HUN,*,*,10000.0000,9068.0000
HUN,*,*,11000.0000,10030.0000
HUN,*,*,12000.0000,10992.0000
HUN,*,*,13000.0000,11954.0000
HUN,*,*,14000.0000,12916.0000
HUN,*,*,15000.0000,13877.0000
HUN,*,*,16000.0000,14757.0000
HUN,*,*,17000.0000,15636.0000
HUN,*,*,18000.0000,16515.0000
HUN,*,*,19000.0000,17395.0000
HUN,*,*,20000.0000,18274.0000
HUN,*,*,21000.0000,19154.0000
HUN,*,*,22000.0000,20033.0000
HUN,*,*,23000.0000,20912.0000
HUN,*,*,24000.0000,21792.0000
HUN,*,*,25000.0000,22671.0000
HUN,*,*,26000.0000,23523.0000
HUN,*,*,27000.0000,24375.0000
HUN,*,*,28000.0000,25227.0000
HUN,*,*,29000.0000,26079.0000
HUN,*,*,30000.0000,26930.0000
HUN,*,*,31000.0000,27782.0000
HUN,*,*,32000.0000,28634.0000
HUN,*,*,33000.0000,29486.0000
HUN,*,*,34000.0000,30338.0000
HUN,*,*,35000.0000,31190.0000
HUN,*,*,36000.0000,32042.0000
HUN,*,*,37000.0000,32894.0000
HUN,*,*,38000.0000,33745.0000
HUN,*,*,39000.0000,34597.0000
HUN,*,*,40000.0000,35449.0000
HUN,*,*,41000.0000,36301.0000
HUN,*,*,42000.0000,37153.0000
HUN,*,*,43000.0000,38005.0000
HUN,*,*,44000.0000,38857.0000
HUN,*,*,45000.0000,39709.0000
HUN,*,*,46000.0000,40560.0000
HUN,*,*,47000.0000,41412.0000
HUN,*,*,48000.0000,42264.0000
HUN,*,*,49000.0000,43116.0000
HUN,*,*,50000.0000,43968.0000
IDN,*,*,500.0000,889.0000
IDN,*,*,1000.0000,889.0000
IDN,*,*,1500.0000,1026.0000
IDN,*,*,2000.0000,1231.0000
IDN,*,*,2500.0000,1368.0000
IDN,*,*,3000.0000,1505.0000
IDN,*,*,3500.0000,1710.0000
IDN,*,*,4000.0000,2189.0000
IDN,*,*,4500.0000,2668.0000
IDN,*,*,5000.0000,3092.0000
IDN,*,*,5500.0000,3283.0000
IDN,*,*,6000.0000,3352.0000
IDN,*,*,6500.0000,3488.0000
IDN,*,*,7000.0000,3557.0000
IDN,*,*,7500.0000,3625.0000
IDN,*,*,8000.0000,3762.0000
IDN,*,*,8500.0000,3830.0000
IDN,*,*,9000.0000,3899.0000
IDN,*,*,9500.0000,3967.0000
IDN,*,*,10000.0000,4104.0000
IDN,*,*,11000.0000,4514.0000
IDN,*,*,12000.0000,4925.0000
IDN,*,*,13000.0000,5335.0000
IDN,*,*,14000.0000,5746.0000
IDN,*,*,15000.0000,6156.0000
IDN,*,*,16000.0000,6553.0000
IDN,*,*,17000.0000,6949.0000
IDN,*,*,18000.0000,7346.0000
IDN,*,*,19000.0000,7743.0000
IDN,*,*,20000.0000,8140.0000
IDN,*,*,21000.0000,8536.0000
IDN,*,*,22000.0000,8933.0000
IDN,*,*,23000.0000,9330.0000
IDN,*,*,24000.0000,9726.0000
IDN,*,*,25000.0000,10123.0000
IDN,*,*,26000.0000,10506.0000
IDN,*,*,27000.0000,10889.0000
IDN,*,*,28000.0000,11272.0000
IDN,*,*,29000.0000,11655.0000
IDN,*,*,30000.0000,12038.0000
IDN,*,*,31000.0000,12421.0000
IDN,*,*,32000.0000,12804.0000
IDN,*,*,33000.0000,13188.0000
IDN,*,*,34000.0000,13571.0000
IDN,*,*,35000.0000,13954.0000
IDN,*,*,36000.0000,14337.0000
IDN,*,*,37000.0000,14720.0000
IDN,*,*,38000.0000,15103.0000
IDN,*,*,39000.0000,15486.0000
IDN,*,*,40000.0000,15869.0000
IDN,*,*,41000.0000,16252.0000
IDN,*,*,42000.0000,16635.0000
IDN,*,*,43000.0000,17018.0000
IDN,*,*,44000.0000,17401.0000
IDN,*,*,45000.0000,17784.0000
IDN,*,*,46000.0000,18167.0000
IDN,*,*,47000.0000,18550.0000
IDN,*,*,48000.0000,18933.0000
IDN,*,*,49000.0000,19316.0000
IDN,*,*,50000.0000,19699.0000
IRL,*,*,500.0000,1168.0000
IRL,*,*,1000.0000,1168.0000
IRL,*,*,1500.0000,1443.0000
IRL,*,*,2000.0000,1649.0000
IRL,*,*,2500.0000,1924.0000
IRL,*,*,3000.0000,2130.0000
IRL,*,*,3500.0000,2405.0000
IRL,*,*,4000.0000,2611.0000
IRL,*,*,4500.0000,2885.0000
IRL,*,*,5000.0000,3092.0000
IRL,*,*,5500.0000,3366.0000
IRL,*,*,6000.0000,3641.0000
IRL,*,*,6500.0000,3916.0000
IRL,*,*,7000.0000,4191.0000
IRL,*,*,7500.0000,4397.0000
IRL,*,*,8000.0000,4672.0000
IRL,*,*,8500.0000,4946.0000
IRL,*,*,9000.0000,5221.0000
IRL,*,*,9500.0000,5496.0000
IRL,*,*,10000.0000,5771.0000
IRL,*,*,11000.0000,6389.0000
IRL,*,*,12000.0000,7007.0000
IRL,*,*,13000.0000,7626.0000
IRL,*,*,14000.0000,8244.0000
IRL,*,*,15000.0000,8862.0000
IRL,*,*,16000.0000,9419.0000
IRL,*,*,17000.0000,9975.0000
IRL,*,*,18000.0000,10532.0000
IRL,*,*,19000.0000,11088.0000
IRL,*,*,20000.0000,11645.0000
IRL,*,*,21000.0000,12201.0000
IRL,*,*,22000.0000,12758.0000
IRL,*,*,23000.0000,13314.0000
IRL,*,*,24000.0000,13871.0000
IRL,*,*,25000.0000,14427.0000
IRL,*,*,26000.0000,14970.0000
IRL,*,*,27000.0000,15512.0000
IRL,*,*,28000.0000,16055.0000
IRL,*,*,29000.0000,16598.0000
IRL,*,*,30000.0000,17141.0000
IRL,*,*,31000.0000,17683.0000
IRL,*,*,32000.0000,18226.0000
IRL,*,*,33000.0000,18769.0000
IRL,*,*,34000.0000,19312.0000
IRL,*,*,35000.0000,19854.0000
IRL,*,*,36000.0000,20397.0000
IRL,*,*,37000.0000,20940.0000
IRL,*,*,38000.0000,21482.0000
IRL,*,*,39000.0000,22025.0000
IRL,*,*,40000.0000,22568.0000
IRL,*,*,41000.0000,23111.0000
IRL,*,*,42000.0000,23653.0000
IRL,*,*,43000.0000,24196.0000
IRL,*,*,44000.0000,24739.0000
IRL,*,*,45000.0000,25282.0000
IRL,*,*,46000.0000,25824.0000
IRL,*,*,47000.0000,26367.0000
IRL,*,*,48000.0000,26910.0000
IRL,*,*,49000.0000,27453.0000
IRL,*,*,50000.0000,27995.0000
IRN,*,*,500.0000,1992.0000
IRN,*,*,1000.0000,1992.0000
IRN,*,*,1500.0000,2267.0000
IRN,*,*,2000.0000,2611.0000
IRN,*,*,2500.0000,2954.0000
IRN,*,*,3000.0000,3366.0000
IRN,*,*,3500.0000,3710.0000
IRN,*,*,4000.0000,4122.0000
IRN,*,*,4500.0000,4534.0000
IRN,*,*,5000.0000,4946.0000
IRN,*,*,5500.0000,5359.0000
IRN,*,*,6000.0000,5771.0000
IRN,*,*,6500.0000,6183.0000
IRN,*,*,7000.0000,6595.0000
IRN,*,*,7500.0000,7007.0000
IRN,*,*,8000.0000,7420.0000
IRN,*,*,8500.0000,7832.0000
IRN,*,*,9000.0000,8244.0000
IRN,*,*,9500.0000,8656.0000
IRN,*,*,10000.0000,9068.0000
IRN,*,*,11000.0000,10030.0000
IRN,*,*,12000.0000,10992.0000
IRN,*,*,13000.0000,11954.0000
IRN,*,*,14000.0000,12916.0000
IRN,*,*,15000.0000,13877.0000
IRN,*,*,16000.0000,14757.0000
IRN,*,*,17000.0000,15636.0000
IRN,*,*,18000.0000,16515.0000
IRN,*,*,19000.0000,17395.0000
IRN,*,*,20000.0000,18274.0000
IRN,*,*,21000.0000,19154.0000
IRN,*,*,22000.0000,20033.0000
IRN,*,*,23000.0000,20912.0000
IRN,*,*,24000.0000,21792.0000
IRN,*,*,25000.0000,22671.0000
IRN,*,*,26000.0000,23523.0000
IRN,*,*,27000.0000,24375.0000
IRN,*,*,28000.0000,25227.0000
IRN,*,*,29000.0000,26079.0000
IRN,*,*,30000.0000,26930.0000
IRN,*,*,31000.0000,27782.0000
IRN,*,*,32000.0000,28634.0000
IRN,*,*,33000.0000,29486.0000
IRN,*,*,34000.0000,30338.0000
IRN,*,*,35000.0000,31190.0000
IRN,*,*,36000.0000,32042.0000
IRN,*,*,37000.0000,32894.0000
IRN,*,*,38000.0000,33745.0000
IRN,*,*,39000.0000,34597.0000
IRN,*,*,40000.0000,35449.0000
IRN,*,*,41000.0000,36301.0000
IRN,*,*,42000.0000,37153.0000
IRN,*,*,43000.0000,38005.0000
IRN,*,*,44000.0000,38857.0000
IRN,*,*,45000.0000,39709.0000
IRN,*,*,46000.0000,40560.0000
IRN,*,*,47000.0000,41412.0000
IRN,*,*,48000.0000,42264.0000
IRN,*,*,49000.0000,43116.0000
IRN,*,*,50000.0000,43968.0000
ISL,*,*,500.0000,1992.0000
ISL,*,*,1000.0000,1992.0000
ISL,*,*,1500.0000,2267.0000
ISL,*,*,2000.0000,2611.0000
ISL,*,*,2500.0000,2954.0000
ISL,*,*,3000.0000,3366.0000
ISL,*,*,3500.0000,3710.0000
ISL,*,*,4000.0000,4122.0000
ISL,*,*,4500.0000,4534.0000
ISL,*,*,5000.0000,4946.0000
ISL,*,*,5500.0000,5359.0000
ISL,*,*,6000.0000,5771.0000
ISL,*,*,6500.0000,6183.0000
ISL,*,*,7000.0000,6595.0000
ISL,*,*,7500.0000,7007.0000
ISL,*,*,8000.0000,7420.0000
ISL,*,*,8500.0000,7832.0000
ISL,*,*,9000.0000,8244.0000
ISL,*,*,9500.0000,8656.0000
ISL,*,*,10000.0000,9068.0000
ISL,*,*,11000.0000,10030.0000
ISL,*,*,12000.0000,10992.0000
ISL,*,*,13000.0000,11954.0000
ISL,*,*,14000.0000,12916.0000
ISL,*,*,15000.0000,13877.0000
ISL,*,*,16000.0000,14757.0000
ISL,*,*,17000.0000,15636.0000
ISL,*,*,18000.0000,16515.0000
ISL,*,*,19000.0000,17395.0000
ISL,*,*,20000.0000,18274.0000
ISL,*,*,21000.0000,19154.0000
ISL,*,*,22000.0000,20033.0000
ISL,*,*,23000.0000,20912.0000
ISL,*,*,24000.0000,21792.0000
ISL,*,*,25000.0000,22671.0000
ISL,*,*,26000.0000,23523.0000
ISL,*,*,27000.0000,24375.0000
ISL,*,*,28000.0000,25227.0000
ISL,*,*,29000.0000,26079.0000
ISL,*,*,30000.0000,26930.0000
ISL,*,*,31000.0000,27782.0000
ISL,*,*,32000.0000,28634.0000
ISL,*,*,33000.0000,29486.0000
ISL,*,*,34000.0000,30338.0000
ISL,*,*,35000.0000,31190.0000
ISL,*,*,36000.0000,32042.0000
ISL,*,*,37000.0000,32894.0000
ISL,*,*,38000.0000,33745.0000
ISL,*,*,39000.0000,34597.0000
ISL,*,*,40000.0000,35449.0000
ISL,*,*,41000.0000,36301.0000
ISL,*,*,42000.0000,37153.0000
ISL,*,*,43000.0000,38005.0000
ISL,*,*,44000.0000,38857.0000
ISL,*,*,45000.0000,39709.0000
ISL,*,*,46000.0000,40560.0000
ISL,*,*,47000.0000,41412.0000
ISL,*,*,48000.0000,42264.0000
ISL,*,*,49000.0000,43116.0000
ISL,*,*,50000.0000,43968.0000
ISR,*,*,500.0000,1992.0000
ISR,*,*,1000.0000,1992.0000
ISR,*,*,1500.0000,2267.0000
ISR,*,*,2000.0000,2611.0000
ISR,*,*,2500.0000,2954.0000
ISR,*,*,3000.0000,3366.0000
ISR,*,*,3500.0000,3710.0000
ISR,*,*,4000.0000,4122.0000
ISR,*,*,4500.0000,4534.0000
ISR,*,*,5000.0000,4946.0000
ISR,*,*,5500.0000,5359.0000
ISR,*,*,6000.0000,5771.0000
ISR,*,*,6500.0000,6183.0000
ISR,*,*,7000.0000,6595.0000
ISR,*,*,7500.0000,7007.0000
ISR,*,*,8000.0000,7420.0000
ISR,*,*,8500.0000,7832.0000
ISR,*,*,9000.0000,8244.0000
ISR,*,*,9500.0000,8656.0000
ISR,*,*,10000.0000,9068.0000
ISR,*,*,11000.0000,10030.0000
ISR,*,*,12000.0000,10992.0000
ISR,*,*,13000.0000,11954.0000
ISR,*,*,14000.0000,12916.0000
ISR,*,*,15000.0000,13877.0000
ISR,*,*,16000.0000,14757.0000
ISR,*,*,17000.0000,15636.0000
ISR,*,*,18000.0000,16515.0000
ISR,*,*,19000.0000,17395.0000
ISR,*,*,20000.0000,18274.0000
ISR,*,*,21000.0000,19154.0000
ISR,*,*,22000.0000,20033.0000
ISR,*,*,23000.0000,20912.0000
ISR,*,*,24000.0000,21792.0000
ISR,*,*,25000.0000,22671.0000
ISR,*,*,26000.0000,23523.0000
ISR,*,*,27000.0000,24375.0000
ISR,*,*,28000.0000,25227.0000
ISR,*,*,29000.0000,26079.0000
ISR,*,*,30000.0000,26930.0000
ISR,*,*,31000.0000,27782.0000
ISR,*,*,32000.0000,28634.0000
ISR,*,*,33000.0000,29486.0000
ISR,*,*,34000.0000,30338.0000
ISR,*,*,35000.0000,31190.0000
ISR,*,*,36000.0000,32042.0000
ISR,*,*,37000.0000,32894.0000
ISR,*,*,38000.0000,33745.0000
ISR,*,*,39000.0000,34597.0000
ISR,*,*,40000.0000,35449.0000
ISR,*,*,41000.0000,36301.0000
ISR,*,*,42000.0000,37153.0000
ISR,*,*,43000.0000,38005.0000
ISR,*,*,44000.0000,38857.0000
ISR,*,*,45000.0000,39709.0000
ISR,*,*,46000.0000,40560.0000
ISR,*,*,47000.0000,41412.0000
ISR,*,*,48000.0000,42264.0000
ISR,*,*,49000.0000,43116.0000
ISR,*,*,50000.0000,43968.0000
ITA,*,*,500.0000,1168.0000
ITA,*,*,1000.0000,1168.0000
ITA,*,*,1500.0000,1443.0000
ITA,*,*,2000.0000,1649.0000
ITA,*,*,2500.0000,1924.0000
ITA,*,*,3000.0000,2130.0000
ITA,*,*,3500.0000,2405.0000
ITA,*,*,4000.0000,2611.0000
ITA,*,*,4500.0000,2885.0000
ITA,*,*,5000.0000,3092.0000
ITA,*,*,5500.0000,3366.0000
